EXPECTATION,EXPECTATION,SIMPLE_RANGE_EXP_IMP,EXACT_RANGE_EXP,EXACT_RANGE_EXP
0,100,7700,42100,100
0,100,7700,42100,100
0,100,7700,42100,100
0,100,7400,42400,100
0,100,8900,40900,100
0,100,8900,40900,100
0,100,8900,40900,100
0,100,8900,40900,100
0,100,9500,40300,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9500,40300,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,10400,39400,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10700,39100,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11900,37900,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,11900,37900,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,11900,37900,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10100,39700,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10100,39700,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,10400,39400,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11600,38200,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,11900,37900,100
0,100,12500,37300,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12500,37300,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11300,38500,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11300,38500,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,11600,38200,100
0,100,10100,39700,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,9500,40300,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9800,40000,100
0,100,9500,40300,100
0,100,8000,41800,100
0,100,8000,41800,100
0,100,8000,41800,100
0,100,8000,41800,100
0,100,7700,42100,100
0,100,8300,41500,100
0,100,8300,41500,100
0,100,8300,41500,100
0,100,8300,41500,100
0,100,8900,40900,100
0,100,9500,40300,100
0,100,9500,40300,100
0,100,9500,40300,100
0,100,9500,40300,100
0,100,10700,39100,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,10700,39100,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11000,38800,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11000,38800,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,9800,40000,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,9800,40000,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,8900,40900,100
0,100,9200,40600,100
0,100,9200,40600,100
0,100,9200,40600,100
0,100,9200,40600,100
0,100,8900,40900,100
0,100,9200,40600,100
0,100,9200,40600,100
0,100,9200,40600,100
0,100,9200,40600,100
0,100,9800,40000,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10100,39700,100
0,100,10700,39100,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,10700,39100,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,10700,39100,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,11000,38800,100
0,100,10700,39100,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11000,38800,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11000,38800,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11300,38500,100
0,100,11900,37900,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,12200,37600,100
0,100,11900,37900,100
0,100,12500,37300,100
0,100,12500,37300,100
0,100,12500,37300,100
0,100,12500,37300,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,13700,36100,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,13700,36100,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14600,35200,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14600,35200,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,14300,35500,100
0,100,14300,35500,100
0,100,14300,35500,100
0,100,14300,35500,100
0,100,14000,35800,100
0,100,14300,35500,100
0,100,14300,35500,100
0,100,14300,35500,100
0,100,14300,35500,100
0,100,14000,35800,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12500,37300,100
0,100,13100,36700,100
0,100,13100,36700,100
0,100,13100,36700,100
0,100,13100,36700,100
0,100,12800,37000,100
0,100,13100,36700,100
0,100,13100,36700,100
0,100,13100,36700,100
0,100,13100,36700,100
0,100,13700,36100,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,13700,36100,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,13700,36100,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,13700,36100,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14000,35800,100
0,100,14600,35200,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14600,35200,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14600,35200,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14900,34900,100
0,100,14600,35200,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15800,34000,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16100,33700,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16100,33700,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16100,33700,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15200,34600,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15200,34600,100
0,100,16700,33100,100
0,100,16700,33100,100
0,100,16700,33100,100
0,100,16700,33100,100
0,100,16400,33400,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,16700,33100,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,16700,33100,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,16700,33100,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,14900,34900,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15200,34600,100
0,100,15800,34000,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,15800,34000,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,15800,34000,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,15800,34000,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16700,33100,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17600,32200,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16100,33700,100
0,100,16700,33100,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,17000,32800,100
0,100,15500,34300,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15500,34300,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16100,33700,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12500,37300,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12500,37300,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12500,37300,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13400,36400,100
0,100,13100,36700,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,15500,34300,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,16400,33400,100
0,100,16700,33100,100
0,100,16700,33100,100
0,100,16700,33100,100
0,100,16700,33100,100
0,100,17300,32500,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15500,34300,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15500,34300,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,15800,34000,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17900,31900,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16100,33700,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14300,35500,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,12800,37000,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13400,36400,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,13700,36100,100
0,100,14300,35500,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,14600,35200,100
0,100,15200,34600,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,15500,34300,100
0,100,16100,33700,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16100,33700,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17900,31900,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,17900,31900,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,18800,31000,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,17900,31900,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,17900,31900,100
0,100,18500,31300,100
0,100,18500,31300,100
0,100,18500,31300,100
0,100,18500,31300,100
0,100,18200,31600,100
0,100,18800,31000,100
0,100,18800,31000,100
0,100,18800,31000,100
0,100,18800,31000,100
0,100,18500,31300,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19700,30100,100
0,100,19400,30400,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20900,28900,100
0,100,20600,29200,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17300,32500,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17300,32500,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17300,32500,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,17600,32200,100
0,100,16100,33700,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,16400,33400,100
0,100,17000,32800,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17300,32500,100
0,100,17900,31900,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,18200,31600,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19100,30700,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,19400,30400,100
0,100,20000,29800,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20000,29800,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22100,27700,100
0,100,20600,29200,100
0,100,20600,29200,100
0,100,20600,29200,100
0,100,20600,29200,100
0,100,21200,28600,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22100,27700,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22100,27700,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22400,27400,100
0,100,22100,27700,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23000,26800,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23300,26500,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24500,25300,100
0,100,24500,25300,100
0,100,24500,25300,100
0,100,24500,25300,100
0,100,24200,25600,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,22700,27100,100
0,100,23300,26500,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23300,26500,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,23600,26200,100
0,100,24500,25300,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,25100,24700,100
0,100,23600,26200,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24800,25000,100
0,100,24500,25300,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,23000,26800,100
0,100,22700,27100,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,20900,28900,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21800,28000,100
0,100,21500,28300,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,21800,28000,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,22100,27700,100
0,100,20600,29200,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19100,30700,100
0,100,19700,30100,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,20000,29800,100
0,100,19700,30100,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20300,29500,100
0,100,20900,28900,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,21200,28600,100
0,100,22700,27100,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23900,25900,100
0,100,23600,26200,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,23900,25900,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24200,25600,100
0,100,24800,25000,100
0,100,25100,24700,100
0,100,25100,24700,100
